Value
	106.422560
	106.450780
	106.444540
	106.455270
	106.417070
	106.411700
	106.411200
	106.409570
	106.414570
	106.401830
	106.401460
	106.405200
	106.396960
	106.388720
	106.382850
	106.379980
	106.378610
	106.376730
	106.378110
	106.374740
	106.364000
	106.356510
	106.354630
	106.354130
	106.347390
	106.341400
	106.340270
	106.339900
	106.337780
	106.338030
