Value
	12.318276
	12.316639
	12.315365
	12.316090
	12.315215
	12.312493
	12.316639
	12.315740
	12.314553
	12.312817
	12.310007
	12.322685
	12.320399
	12.317689
	12.314179
	12.313205
	12.317389
	12.317014
	12.312880
	12.317988
	12.316489
	12.316165
	12.315902
	12.316152
	12.316015
	12.316065
	12.315615
	12.315965
	12.315553
	12.315053
